Paso,Temperatura,Prob_auditoria,%Evasion
67,30.509999999999998,0.0,0.49
68,31.009999999999998,0.0,0.508
69,32.01,0.0,0.4964
70,32.51,0.0,0.4872
71,33.51,0.0,0.5176
72,34.01,0.0,0.4964
73,35.01,0.0,0.482
74,35.51,0.0,0.496
75,36.51,0.0,0.5056
76,37.01,0.0,0.4992
77,38.01,0.0,0.4984
78,39.01,0.0,0.5108
79,39.51,0.0,0.5108
80,40.51,0.0,0.4964
81,41.51,0.0,0.4972
82,42.01,0.0,0.5052
83,43.01,0.0,0.506
84,43.51,0.0,0.4932
85,44.51,0.0,0.508
86,45.51,0.0,0.4952
87,46.01,0.0,0.4912
88,47.01,0.0,0.5044
89,48.01,0.0,0.4972
90,49.01,0.0,0.4972
91,49.51,0.0,0.4956
92,50.51,0.0,0.5044
93,51.51,0.0,0.4884
94,52.51,0.0,0.4864
95,53.01,0.0,0.4996
96,54.01,0.0,0.5056
97,54.51,0.0,0.4924
98,55.51,0.0,0.4944
99,56.01,0.0,0.502
100,57.01,0.0,0.5064
101,58.01,0.0,0.4916
102,58.51,0.0,0.498
103,59.51,0.0,0.49
104,60.01,0.0,0.5008
105,61.01,0.0,0.5008
106,62.01,0.0,0.5056
107,63.01,0.0,0.4896
108,63.51,0.0,0.5088
109,64.50999999999999,0.0,0.5024
110,65.00999999999999,0.0,0.5196
111,66.00999999999999,0.0,0.508
112,66.50999999999999,0.0,0.5024
113,67.50999999999999,0.0,0.4984
114,68.00999999999999,0.0,0.5136
115,69.00999999999999,0.0,0.5032
116,69.50999999999999,0.0,0.5
117,70.50999999999999,0.0,0.4972
118,71.50999999999999,0.0,0.508
119,72.00999999999999,0.0,0.4928
120,73.00999999999999,0.0,0.5008
121,74.00999999999999,0.0,0.4932
122,74.50999999999999,0.0,0.4952
123,75.50999999999999,0.0,0.484
124,76.00999999999999,0.0,0.4844
125,77.00999999999999,0.0,0.5024
126,78.00999999999999,0.0,0.484
127,78.50999999999999,0.0,0.504
128,79.50999999999999,0.0,0.4972
129,80.50999999999999,0.0,0.4976
130,81.50999999999999,0.0,0.4904
131,82.00999999999999,0.0,0.5068
132,83.00999999999999,0.0,0.5132
133,83.50999999999999,0.0,0.4956
134,84.50999999999999,0.0,0.4956
135,85.00999999999999,0.0,0.4852
136,86.00999999999999,0.0,0.498
137,86.50999999999999,0.0,0.4936
138,87.50999999999999,0.0,0.5136
139,88.00999999999999,0.0,0.5048
140,89.00999999999999,0.0,0.5008
141,89.50999999999999,0.0,0.4924
142,90.50999999999999,0.0,0.4916
143,91.00999999999999,0.0,0.5044
144,92.00999999999999,0.0,0.4968
145,93.00999999999999,0.0,0.5008
146,93.50999999999999,0.0,0.51
147,94.50999999999999,0.0,0.5204
148,95.00999999999999,0.0,0.5048
149,96.00999999999999,0.0,0.5032
150,96.50999999999999,0.0,0.498
151,97.50999999999999,0.0,0.4832
152,98.00999999999999,0.0,0.4968
153,99.00999999999999,0.0,0.502
154,99.50999999999999,0.0,0.4832
155,100.0,0.0,0.4928
156,100.0,0.0,0.4856
157,100.0,0.0,0.5144
158,100.0,0.0,0.5056
159,100.0,0.0,0.5092
160,100.0,0.0,0.4964
161,100.0,0.0,0.504
162,100.0,0.0,0.4988
163,100.0,0.0,0.5012
164,100.0,0.0,0.5168
165,100.0,0.0,0.5052
166,100.0,0.0,0.4804
167,100.0,0.0,0.506
168,100.0,0.0,0.5012
169,100.0,0.0,0.4856
170,100.0,0.0,0.4852
171,100.0,0.0,0.4784
172,100.0,0.0,0.5044
173,100.0,0.0,0.4996
174,100.0,0.0,0.5148
175,100.0,0.0,0.5072
176,100.0,0.0,0.4964
177,100.0,0.0,0.504
178,100.0,0.0,0.5152
179,100.0,0.0,0.4928
